Salaire mensuel brut selon Année, Grande région, Branche économique, Position professionnelle, Sexe et Valeur centrale et intervalle interquartile;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7042;
;;;;;;;;2;Homme;7700;
;;;;;;;;1;Femme;5841;
;;;;13;> 13-15 Industries du textile et de l'habillement;-1;Position professionnelle - total;-1;Sexe - total;4784;
;;;;;;;;2;Homme;5748;
;;;;;;;;1;Femme;4032;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8035;
;;;;;;;;2;Homme;9000;
;;;;;;;;1;Femme;5960;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6545;
;;;;;;;;2;Homme;7196;
;;;;;;;;1;Femme;5436;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;3833;( )
;;;;;;;;2;Homme;5530;( )
;;;;;;;;1;Femme;3178;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4576;
;;;;;;;;2;Homme;5275;
;;;;;;;;1;Femme;4067;
;;;;16;> 16-18 Industries du bois et du papier / imprimerie;-1;Position professionnelle - total;-1;Sexe - total;5948;
;;;;;;;;2;Homme;6076;
;;;;;;;;1;Femme;5295;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7836;
;;;;;;;;2;Homme;7972;
;;;;;;;;1;Femme;6691;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6652;
;;;;;;;;2;Homme;6811;
;;;;;;;;1;Femme;6190;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6181;
;;;;;;;;2;Homme;6218;
;;;;;;;;1;Femme;5775;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5624;
;;;;;;;;2;Homme;5740;
;;;;;;;;1;Femme;5071;
;;;;19;> 19-20 Cokéfaction / industrie chimique;-1;Position professionnelle - total;-1;Sexe - total;7690;
;;;;;;;;2;Homme;8095;
;;;;;;;;1;Femme;6488;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12383;
;;;;;;;;2;Homme;12801;
;;;;;;;;1;Femme;10383;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9945;( )
;;;;;;;;2;Homme;10357;( )
;;;;;;;;1;Femme;8329;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8402;
;;;;;;;;2;Homme;8663;
;;;;;;;;1;Femme;7678;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7037;
;;;;;;;;2;Homme;7370;( )
;;;;;;;;1;Femme;6006;
;;;;21;> 21 Industrie pharmaceutique;-1;Position professionnelle - total;-1;Sexe - total;9775;
;;;;;;;;2;Homme;10491;
;;;;;;;;1;Femme;8873;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;17956;
;;;;;;;;2;Homme;18304;
;;;;;;;;1;Femme;17183;
;;;;;;3;Cadre inférieur;-1;Sexe - total;11826;
;;;;;;;;2;Homme;12095;
;;;;;;;;1;Femme;11405;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;9058;
;;;;;;;;2;Homme;9478;
;;;;;;;;1;Femme;8455;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8420;
;;;;;;;;2;Homme;8775;
;;;;;;;;1;Femme;7985;
;;;;22;> 22-23 Industries du caoutchouc et du plastique;-1;Position professionnelle - total;-1;Sexe - total;5849;
;;;;;;;;2;Homme;6057;
;;;;;;;;1;Femme;4887;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9634;
;;;;;;;;2;Homme;9851;
;;;;;;;;1;Femme;7843;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7648;
;;;;;;;;2;Homme;7843;
;;;;;;;;1;Femme;6623;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6431;
;;;;;;;;2;Homme;6521;
;;;;;;;;1;Femme;5835;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5490;
;;;;;;;;2;Homme;5653;
;;;;;;;;1;Femme;4664;
;;;;24;> 24-25 Métallurgie / fabrication produits métalliques;-1;Position professionnelle - total;-1;Sexe - total;5850;
;;;;;;;;2;Homme;6016;
;;;;;;;;1;Femme;4904;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8841;
;;;;;;;;2;Homme;9130;
;;;;;;;;1;Femme;7042;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7171;
;;;;;;;;2;Homme;7305;
;;;;;;;;1;Femme;6449;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6312;
;;;;;;;;2;Homme;6441;
;;;;;;;;1;Femme;5548;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5469;
;;;;;;;;2;Homme;5619;
;;;;;;;;1;Femme;4694;
;;;;26;> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie;-1;Position professionnelle - total;-1;Sexe - total;6609;
;;;;;;;;2;Homme;7580;
;;;;;;;;1;Femme;5152;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12010;
;;;;;;;;2;Homme;12276;
;;;;;;;;1;Femme;9992;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9311;
;;;;;;;;2;Homme;9473;
;;;;;;;;1;Femme;8281;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6737;
;;;;;;;;2;Homme;7125;
;;;;;;;;1;Femme;5763;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5919;
;;;;;;;;2;Homme;6779;
;;;;;;;;1;Femme;4982;
;;;;27;> 27 Fabrication d'équipements électriques;-1;Position professionnelle - total;-1;Sexe - total;6790;
;;;;;;;;2;Homme;7262;
;;;;;;;;1;Femme;4994;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12244;
;;;;;;;;2;Homme;12340;
;;;;;;;;1;Femme;11388;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9317;
;;;;;;;;2;Homme;9396;
;;;;;;;;1;Femme;8624;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7027;
;;;;;;;;2;Homme;7152;
;;;;;;;;1;Femme;6215;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6034;
;;;;;;;;2;Homme;6446;
;;;;;;;;1;Femme;4717;
;;;;28;> 28 Fabrication de machines et équipements n.c.a;-1;Position professionnelle - total;-1;Sexe - total;6848;
;;;;;;;;2;Homme;7013;
;;;;;;;;1;Femme;5778;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10740;
;;;;;;;;2;Homme;10833;
;;;;;;;;1;Femme;8956;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8840;
;;;;;;;;2;Homme;8972;
;;;;;;;;1;Femme;7790;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7296;
;;;;;;;;2;Homme;7386;
;;;;;;;;1;Femme;6533;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6370;
;;;;;;;;2;Homme;6500;
;;;;;;;;1;Femme;5517;
;;;;29;> 29-30 Fabrication de matériels de transport;-1;Position professionnelle - total;-1;Sexe - total;6680;
;;;;;;;;2;Homme;6841;
;;;;;;;;1;Femme;5760;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10612;
;;;;;;;;2;Homme;10683;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8029;
;;;;;;;;2;Homme;8098;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6324;
;;;;;;;;2;Homme;6431;
;;;;;;;;1;Femme;6064;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5825;
;;;;;;;;2;Homme;5923;
;;;;;;;;1;Femme;5310;
;;;;31;> 31-33 Fabrication de meubles / autres industries manufacturières / réparation et installation de machines et d'équipements;-1;Position professionnelle - total;-1;Sexe - total;6114;
;;;;;;;;2;Homme;6369;
;;;;;;;;1;Femme;5238;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9217;
;;;;;;;;2;Homme;9482;
;;;;;;;;1;Femme;7085;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7698;
;;;;;;;;2;Homme;7781;
;;;;;;;;1;Femme;7072;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6480;
;;;;;;;;2;Homme;6769;
;;;;;;;;1;Femme;5499;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5724;
;;;;;;;;2;Homme;5938;
;;;;;;;;1;Femme;5069;
;;;;35;> 35 Production et distribution d'énergie;-1;Position professionnelle - total;-1;Sexe - total;7776;
;;;;;;;;2;Homme;7923;
;;;;;;;;1;Femme;6830;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11896;
;;;;;;;;2;Homme;11967;
;;;;;;;;1;Femme;10738;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9493;
;;;;;;;;2;Homme;9585;
;;;;;;;;1;Femme;8515;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7431;
;;;;;;;;2;Homme;7554;
;;;;;;;;1;Femme;6849;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7106;
;;;;;;;;2;Homme;7241;
;;;;;;;;1;Femme;6467;
;;;;36;> 36-39 Production et distribution d'eau / gestion déchets;-1;Position professionnelle - total;-1;Sexe - total;6118;
;;;;;;;;2;Homme;6217;
;;;;;;;;1;Femme;5474;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9416;
;;;;;;;;2;Homme;9905;
;;;;;;;;1;Femme;7661;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8012;
;;;;;;;;2;Homme;8209;
;;;;;;;;1;Femme;7184;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7186;
;;;;;;;;2;Homme;7432;
;;;;;;;;1;Femme;6269;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5629;
;;;;;;;;2;Homme;5690;
;;;;;;;;1;Femme;5099;( )
;;;;41;> 41-43 Construction;-1;Position professionnelle - total;-1;Sexe - total;6044;
;;;;;;;;2;Homme;6078;
;;;;;;;;1;Femme;5494;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8312;
;;;;;;;;2;Homme;8490;
;;;;;;;;1;Femme;6434;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6946;
;;;;;;;;2;Homme;7100;
;;;;;;;;1;Femme;5952;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6487;
;;;;;;;;2;Homme;6500;
;;;;;;;;1;Femme;6294;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5753;
;;;;;;;;2;Homme;5783;
;;;;;;;;1;Femme;5335;
;;;;44.99;45-96 Secteur 3: services;-1;Position professionnelle - total;-1;Sexe - total;6548;
;;;;;;;;2;Homme;7229;
;;;;;;;;1;Femme;5899;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10196;
;;;;;;;;2;Homme;11205;
;;;;;;;;1;Femme;8371;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8324;
;;;;;;;;2;Homme;9026;
;;;;;;;;1;Femme;7377;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6907;
;;;;;;;;2;Homme;7390;
;;;;;;;;1;Femme;6334;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5841;
;;;;;;;;2;Homme;6219;
;;;;;;;;1;Femme;5463;
;;;;45;> 45-46 Commerce de gros / commerce et réparation d'automobiles;-1;Position professionnelle - total;-1;Sexe - total;6289;
;;;;;;;;2;Homme;6480;
;;;;;;;;1;Femme;5848;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10023;
;;;;;;;;2;Homme;10354;
;;;;;;;;1;Femme;8485;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8254;
;;;;;;;;2;Homme;8452;
;;;;;;;;1;Femme;7732;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6508;
;;;;;;;;2;Homme;6563;
;;;;;;;;1;Femme;6320;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5674;
;;;;;;;;2;Homme;5760;
;;;;;;;;1;Femme;5427;
;;;;47;> 47 Commerce de détail;-1;Position professionnelle - total;-1;Sexe - total;4691;
;;;;;;;;2;Homme;5394;
;;;;;;;;1;Femme;4450;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;6934;
;;;;;;;;2;Homme;7825;
;;;;;;;;1;Femme;5714;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6088;
;;;;;;;;2;Homme;6964;
;;;;;;;;1;Femme;5181;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5505;
;;;;;;;;2;Homme;6083;
;;;;;;;;1;Femme;5092;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4494;
;;;;;;;;2;Homme;4912;
;;;;;;;;1;Femme;4364;
;;;;49;> 49-52 Transport terrestres, par eau, aériens / entreposage;-1;Position professionnelle - total;-1;Sexe - total;6234;
;;;;;;;;2;Homme;6344;
;;;;;;;;1;Femme;5792;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9739;
;;;;;;;;2;Homme;10200;
;;;;;;;;1;Femme;7412;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7087;
;;;;;;;;2;Homme;7240;
;;;;;;;;1;Femme;6275;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7757;( )
;;;;;;;;2;Homme;7996;( )
;;;;;;;;1;Femme;6586;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5974;
;;;;;;;;2;Homme;6056;
;;;;;;;;1;Femme;5635;
;;;;53;> 53 Activités de poste et de courrier;-1;Position professionnelle - total;-1;Sexe - total;5983;( )
;;;;;;;;2;Homme;6022;( )
;;;;;;;;1;Femme;5890;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10307;( )
;;;;;;;;2;Homme;11962;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6705;( )
;;;;;;;;2;Homme;7370;( )
;;;;;;;;1;Femme;6226;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7248;( )
;;;;;;;;2;Homme;7152;( )
;;;;;;;;1;Femme;7382;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5871;( )
;;;;;;;;2;Homme;5893;( )
;;;;;;;;1;Femme;5819;( )
;;;;55;> 55-56 Hébergement et restauration;-1;Position professionnelle - total;-1;Sexe - total;4236;
;;;;;;;;2;Homme;4444;
;;;;;;;;1;Femme;4095;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;5538;
;;;;;;;;2;Homme;5925;
;;;;;;;;1;Femme;4940;
;;;;;;3;Cadre inférieur;-1;Sexe - total;5029;
;;;;;;;;2;Homme;5159;
;;;;;;;;1;Femme;4850;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;4665;
;;;;;;;;2;Homme;4818;
;;;;;;;;1;Femme;4483;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4041;
;;;;;;;;2;Homme;4150;
;;;;;;;;1;Femme;3963;
;;;;58;> 58-60 Édition, audiovisuel et diffusion;-1;Position professionnelle - total;-1;Sexe - total;7604;
;;;;;;;;2;Homme;8187;
;;;;;;;;1;Femme;6826;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9432;
;;;;;;;;2;Homme;10340;
;;;;;;;;1;Femme;7830;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8980;
;;;;;;;;2;Homme;10000;
;;;;;;;;1;Femme;7326;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8200;
;;;;;;;;2;Homme;9009;
;;;;;;;;1;Femme;6998;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7286;
;;;;;;;;2;Homme;7808;
;;;;;;;;1;Femme;6666;
;;;;61;> 61 Télécommunications;-1;Position professionnelle - total;-1;Sexe - total;8901;
;;;;;;;;2;Homme;9705;
;;;;;;;;1;Femme;7148;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13506;
;;;;;;;;2;Homme;13621;
;;;;;;;;1;Femme;12215;
;;;;;;3;Cadre inférieur;-1;Sexe - total;10246;
;;;;;;;;2;Homme;10465;
;;;;;;;;1;Femme;9084;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8355;
;;;;;;;;2;Homme;8381;
;;;;;;;;1;Femme;8075;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8123;
;;;;;;;;2;Homme;8920;
;;;;;;;;1;Femme;6934;
;;;;62;> 62-63 Activité informatiques et services d'information;-1;Position professionnelle - total;-1;Sexe - total;8563;
;;;;;;;;2;Homme;9023;
;;;;;;;;1;Femme;6705;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11807;
;;;;;;;;2;Homme;12023;
;;;;;;;;1;Femme;8812;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9696;
;;;;;;;;2;Homme;9942;
;;;;;;;;1;Femme;8089;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8552;
;;;;;;;;2;Homme;8816;
;;;;;;;;1;Femme;7311;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7595;
;;;;;;;;2;Homme;8042;
;;;;;;;;1;Femme;6284;
;;;;64;> 64, 66 Services financiers / activités auxiliaires de services financiers et d'assurance;-1;Position professionnelle - total;-1;Sexe - total;9517;
;;;;;;;;2;Homme;10955;
;;;;;;;;1;Femme;7495;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;15872;
;;;;;;;;2;Homme;16270;
;;;;;;;;1;Femme;13810;
;;;;;;3;Cadre inférieur;-1;Sexe - total;10607;
;;;;;;;;2;Homme;10916;
;;;;;;;;1;Femme;9859;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8555;
;;;;;;;;2;Homme;9089;
;;;;;;;;1;Femme;8010;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6828;
;;;;;;;;2;Homme;7446;
;;;;;;;;1;Femme;6474;
;;;;65;> 65 Assurance;-1;Position professionnelle - total;-1;Sexe - total;8079;
;;;;;;;;2;Homme;9847;
;;;;;;;;1;Femme;6692;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;14554;
;;;;;;;;2;Homme;15228;
;;;;;;;;1;Femme;11688;
;;;;;;3;Cadre inférieur;-1;Sexe - total;11411;
;;;;;;;;2;Homme;11699;
;;;;;;;;1;Femme;10308;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;9249;
;;;;;;;;2;Homme;9564;
;;;;;;;;1;Femme;8816;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6809;
;;;;;;;;2;Homme;7988;
;;;;;;;;1;Femme;6274;
;;;;68;> 68 Activités immobilières;-1;Position professionnelle - total;-1;Sexe - total;6857;
;;;;;;;;2;Homme;7671;
;;;;;;;;1;Femme;6332;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10487;
;;;;;;;;2;Homme;11429;
;;;;;;;;1;Femme;8784;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8167;
;;;;;;;;2;Homme;9019;
;;;;;;;;1;Femme;7453;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6908;
;;;;;;;;2;Homme;7444;
;;;;;;;;1;Femme;6190;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6109;
;;;;;;;;2;Homme;6234;
;;;;;;;;1;Femme;6013;
;;;;69;> 69-71 Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie;-1;Position professionnelle - total;-1;Sexe - total;7656;
;;;;;;;;2;Homme;8667;
;;;;;;;;1;Femme;6538;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12346;
;;;;;;;;2;Homme;12727;
;;;;;;;;1;Femme;10196;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8667;
;;;;;;;;2;Homme;9161;
;;;;;;;;1;Femme;7751;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7386;
;;;;;;;;2;Homme;7875;
;;;;;;;;1;Femme;6853;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6341;
;;;;;;;;2;Homme;6707;
;;;;;;;;1;Femme;6000;
;;;;72;> 72 Recherche-développement scientifique;-1;Position professionnelle - total;-1;Sexe - total;8594;
;;;;;;;;2;Homme;9350;
;;;;;;;;1;Femme;7576;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13914;
;;;;;;;;2;Homme;14634;
;;;;;;;;1;Femme;11739;
;;;;;;3;Cadre inférieur;-1;Sexe - total;11030;
;;;;;;;;2;Homme;12012;( )
;;;;;;;;1;Femme;9000;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;10872;
;;;;;;;;2;Homme;11336;( )
;;;;;;;;1;Femme;9953;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7701;
;;;;;;;;2;Homme;8128;
;;;;;;;;1;Femme;7073;
;;;;73;> 73-75 Autres activités spécialisées, scientifiques et techniques;-1;Position professionnelle - total;-1;Sexe - total;6306;
;;;;;;;;2;Homme;7143;
;;;;;;;;1;Femme;5649;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9425;
;;;;;;;;2;Homme;10292;
;;;;;;;;1;Femme;8050;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7384;
;;;;;;;;2;Homme;7857;
;;;;;;;;1;Femme;6742;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6284;
;;;;;;;;2;Homme;6351;( )
;;;;;;;;1;Femme;6002;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5372;
;;;;;;;;2;Homme;5835;
;;;;;;;;1;Femme;5055;
;;;;77;> 77,79-82 Activités de services administratifs (sans 78);-1;Position professionnelle - total;-1;Sexe - total;5122;
;;;;;;;;2;Homme;5592;
;;;;;;;;1;Femme;4394;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8278;
;;;;;;;;2;Homme;8793;
;;;;;;;;1;Femme;6932;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6810;
;;;;;;;;2;Homme;6984;
;;;;;;;;1;Femme;6500;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5775;
;;;;;;;;2;Homme;5997;
;;;;;;;;1;Femme;5308;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4765;
;;;;;;;;2;Homme;5134;
;;;;;;;;1;Femme;4114;
;;;;78;> 78 Activités liées à l'emploi;-1;Position professionnelle - total;-1;Sexe - total;5455;
;;;;;;;;2;Homme;5539;
;;;;;;;;1;Femme;5041;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8422;
;;;;;;;;2;Homme;9412;
;;;;;;;;1;Femme;6500;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7087;
;;;;;;;;2;Homme;7946;
;;;;;;;;1;Femme;6042;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6012;
;;;;;;;;2;Homme;6325;
;;;;;;;;1;Femme;5494;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5266;
;;;;;;;;2;Homme;5381;
;;;;;;;;1;Femme;4799;
;;;;84;> 84 Administration publique, défense / sécurité sociale;-1;Position professionnelle - total;-1;Sexe - total;7916;
;;;;;;;;2;Homme;8450;
;;;;;;;;1;Femme;7320;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10732;
;;;;;;;;2;Homme;11489;
;;;;;;;;1;Femme;9644;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9133;
;;;;;;;;2;Homme;9488;
;;;;;;;;1;Femme;8108;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8136;
;;;;;;;;2;Homme;8474;
;;;;;;;;1;Femme;7312;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7132;
;;;;;;;;2;Homme;7449;
;;;;;;;;1;Femme;6759;
;;;;85;> 85 Enseignement;-1;Position professionnelle - total;-1;Sexe - total;8670;
;;;;;;;;2;Homme;9068;
;;;;;;;;1;Femme;8219;
